name,price,discount_price,url,source,scraped_at
DeLonghi PrimaDonna ECAM630.75.TSM,5099.99,,https://coffeehub.ge#,COFFEEHUB,2025-10-24 15:31:32
DeLonghi PrimaDonna ECAM630.75.TSM,5099.99,,https://coffeehub.ge#,COFFEEHUB,2025-10-24 15:31:32
DeLonghi PrimaDonna ECAM630.75.TSM,5099.99,,https://coffeehub.ge/product/delonghi-primadonna-ecam630-75-tsm/,COFFEEHUB,2025-10-24 15:31:32
DeLonghi PrimaDonna ECAM630.75.TSM,5099.99,,https://coffeehub.ge/product/delonghi-primadonna-ecam630-75-tsm/,COFFEEHUB,2025-10-24 15:31:32
DeLonghi PrimaDonna Aromatic ECAM630.55.SM,4999.99,,https://coffeehub.ge#,COFFEEHUB,2025-10-24 15:31:32
DeLonghi PrimaDonna Aromatic ECAM630.55.SM,4999.99,,https://coffeehub.ge#,COFFEEHUB,2025-10-24 15:31:32
DeLonghi PrimaDonna Aromatic ECAM630.55.SM,4999.99,,https://coffeehub.ge/product/delonghi-primadonna-aromatic/,COFFEEHUB,2025-10-24 15:31:32
DeLonghi PrimaDonna Aromatic ECAM630.55.SM,4999.99,,https://coffeehub.ge/product/delonghi-primadonna-aromatic/,COFFEEHUB,2025-10-24 15:31:32
Melitta Caffeo Solo & Perfect Milk,2599.0,,https://coffeehub.ge#,COFFEEHUB,2025-10-24 15:31:44
Melitta Caffeo Solo & Perfect Milk,2599.0,,https://coffeehub.ge#,COFFEEHUB,2025-10-24 15:31:44
Melitta Caffeo Solo & Perfect Milk,2599.0,,https://coffeehub.ge/product/melitta-caffeo-solo-perfect-milk/,COFFEEHUB,2025-10-24 15:31:44
Melitta Caffeo Solo & Perfect Milk,2599.0,,https://coffeehub.ge/product/melitta-caffeo-solo-perfect-milk/,COFFEEHUB,2025-10-24 15:31:44
Melitta Latticia OT F300-101,2799.0,,https://coffeehub.ge#,COFFEEHUB,2025-10-24 15:31:44
Melitta Latticia OT F300-101,2799.0,,https://coffeehub.ge#,COFFEEHUB,2025-10-24 15:31:44
Melitta Latticia OT F300-101,2799.0,,https://coffeehub.ge/product/melitta-latticia-ot-f300-101/,COFFEEHUB,2025-10-24 15:31:44
Melitta Latticia OT F300-101,2799.0,,https://coffeehub.ge/product/melitta-latticia-ot-f300-101/,COFFEEHUB,2025-10-24 15:31:44
Melitta Latte Select F630-211EU,3549.0,,https://coffeehub.ge#,COFFEEHUB,2025-10-24 15:31:44
Melitta Latte Select F630-211EU,3549.0,,https://coffeehub.ge#,COFFEEHUB,2025-10-24 15:31:44
Melitta Latte Select F630-211EU,3549.0,,https://coffeehub.ge/product/melitta-latte-select-f630-211/,COFFEEHUB,2025-10-24 15:31:44
Melitta Latte Select F630-211EU,3549.0,,https://coffeehub.ge/product/melitta-latte-select-f630-211/,COFFEEHUB,2025-10-24 15:31:44
Melitta Barista TS SMART Model F85/0-101EU,5599.0,,https://coffeehub.ge#,COFFEEHUB,2025-10-24 15:31:44
Melitta Barista TS SMART Model F85/0-101EU,5599.0,,https://coffeehub.ge#,COFFEEHUB,2025-10-24 15:31:44
Melitta Barista TS SMART Model F85/0-101EU,5599.0,,https://coffeehub.ge/product/melitta-barista-ts-smart-f85-0-101/,COFFEEHUB,2025-10-24 15:31:44
Melitta Barista TS SMART Model F85/0-101EU,5599.0,,https://coffeehub.ge/product/melitta-barista-ts-smart-f85-0-101/,COFFEEHUB,2025-10-24 15:31:44
