name,price,regular_price,discount_price,has_discount,url,source
ყავის აპარატი DeLonghi ECAM450.86.T Coffee Maker Gray,120.0,3799.0,120.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ecam45086t-coffee-maker-gray/?sku=8004399026186,VELI_STORE
ყავის აპარატი Delonghi ECAM350.35.W Dinamica Coffee Maker White,84.0,2999.0,84.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ecam35035w-dinamica-coffee-maker-white/?sku=8004399331150,VELI_STORE
ელექტრო ჩაიდანი DeLonghi KBJ2001.W 1.7L Electric Kettle White,279.0,279.0,,False,https://veli.store/details/%E1%83%94%E1%83%9A%E1%83%94%E1%83%A5%E1%83%A2%E1%83%A0%E1%83%9D-%E1%83%A9%E1%83%90%E1%83%98%E1%83%93%E1%83%90%E1%83%9C%E1%83%98-delonghi-kbj2001w-17l-electric-kettle-white/?sku=8004399771871,VELI_STORE
ყავის აპარატი DeLonghi EC685.BK Dedica Coffee Maker Black,22.0,799.0,22.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ec685bk-dedica-coffee-maker-black/?sku=8004399331181,VELI_STORE
ყავის აპარატი DeLonghi ECAM350.50.B Dinamica Coffee Maker Black,80.0,2599.0,80.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ecam35050b-dinamica-coffee-maker-black/?sku=8004399023581,VELI_STORE
ყავის აპარატი DeLonghi EC685.W Dedica Coffee Maker White,22.0,799.0,22.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ec685w-dedica-coffee-maker-white/?sku=8004399331211,VELI_STORE
ყავის აპარატი DeLonghi ECAM370.70.B Dinamica Plus Automatic Coffee Machine  Silver,94.0,3359.0,94.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ecam37070b-dinamica-plus-automatic-coffee-machine-silver/?sku=8004399023604,VELI_STORE
ყავის აპარატი DeLonghi ECAM250.33.TB Magnifica S Smart Coffee Maker Gray,60.0,1999.0,60.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ecam25033tb-magnifica-s-smart-coffee-maker-gray/?sku=8004399334144,VELI_STORE
ყავის აპარატი DeLonghi ECAM350.55.B Dinamica Coffee Maker Black,106.0,2649.0,106.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ecam35055b-dinamica-coffee-maker-black/?sku=8004399331167,VELI_STORE
ყავის აპარატი DeLonghi EC685.R Dedica Coffee Maker Red,22.0,799.0,22.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ec685r-dedica-coffee-maker-red/?sku=8004399331204,VELI_STORE
